,name,market,sectorCode,sectorName,industryCode,industryName,tradingDate,marketCap,close,volume,amount,returnOn1Day,returnOn1Week,returnOn1Month,returnOn3Months,returnOn6Months,returnOn1Year,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyTwoWeekHighPct,fiftyTwoWeekLowPct,shares,sharesOutstanding,sharesPreferred,sharesFloating,sharesFloatingRate,foreignSharesHolding,foreignRate,foreignSharesLimit,foreignRateByLimit,numbersDate,trailingRevenue,trailingProfit,trailingNetProfit,trailingProfitRate,trailingEps,trailingPs,trailingPe,trailingPeg,yoyRevenue,yoyProfit,yoyNetProfit,yoyProfitRate,yoyEps,fiscalMonth,ifrsType,fiscalRevenue,fiscalRevenueGrowth,fiscalProfit,fiscalProfitGrowth,fiscalProfitRate,fiscalProfitRateGrowth,fiscalNetProfit,fiscalNetProfitGrowth,fiscalAsset,fiscalAssetGrowth,fiscalCapital,fiscalDebt,fiscalDebtGrowth,fiscalDebtRatio,fiscalRetentionRate,fiscalDividendYield,fiscalPayoutRatio,fiscalPayoutRatioGrowth,returnOnAsset,returnOnEquity,fiscalEps,fiscalEpsGrowth,fiscalPe,fiscalPriceToBook,fiscalDps,fiscalDpsGrowth,estimation,estimatedMonth,targetPrice,targetPricePct,nOfEstimations,estimatedRevenue,estimatedRevenueGrowth,estimatedProfit,estimatedProfitRate,estimatedProfitGrowth,estimatedProfitRateGrowth,estimatedNetProfit,estimatedNetProfitGrowth,estimatedAsset,estimatedAssetGrowth,estimatedDebt,estimatedDebtGrowth,estimatedEps,estimatedEpsGrowth,estimatedPe,forwardEps,forwardPe,forwardPeg,estimatedDps,estimatedDpsGrowth,estimatedPayoutRatio,estimatedPayoutRatioGrowth,wicsDate,groupByMarketCap,industryNameKrx,industryPe,products,ipo,beta
160550,NEW,kosdaq,G50,커뮤니케이션서비스,WI331,미디어,20260327,50454239648,1808,23578,41949958,0.17,-1.04,-9.6,-13.29,-27.39,-9.6,1808,1808,0.0,0.0,27906106,,,,,2374504,8.51,27906106,8.51,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"영화, 비디오물, 방송프로그램 제작 및 배급업",,영화 투자 및 배급,20141223,
043340,에쎈테크,kosdaq,G20,산업재,WI230,기계,20260327,50445000000,531,558344,295430421,2.91,-9.69,-12.52,32.09,9.94,0.38,531,531,0.0,0.0,95000000,,,,,1422401,1.5,95000000,1.5,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,일반 목적용 기계 제조업,,LPG밸브,20000829,
393970,대진첨단소재,kosdaq,G45,IT,WI630,IT가전,20260327,50428566500,2825,0,0,,,,,,,2825,2825,0.0,0.0,17850820,,,,,739167,4.14,17850820,4.14,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,플라스틱제품 제조업,,"이차전지 공정용 대전방지트레이, 대전방지코팅액, 이차전지용 PET이형필름",20250306,
221840,하이즈항공,kosdaq,G20,산업재,WI250,"상사,자본재",20260327,50398011895,2695,41292,109898720,-1.64,-2.36,-7.23,22.22,12.76,91.95,2695,2695,0.0,0.0,18700561,,,,,318257,1.7,18700561,1.7,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"항공기,우주선 및 부품 제조업",,B787 날개구조물 등,20151125,
128540,에코캡,kosdaq,G25,경기관련소비재,WI300,자동차,20260327,50364898020,1887,59488,110423128,-0.53,-1.92,-22.02,9.33,0.32,12.32,1887,1887,0.0,0.0,26690460,,,,,1055463,3.95,26690460,3.95,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,자동차 신품 부품 제조업,,"자동차 부품(전선, 케이블, 벌브소켓, LED 등)",20181205,
051490,나라엠앤디,kosdaq,G20,산업재,WI230,기계,20260327,50268000000,3540,37414,129872105,0.57,-3.01,-13.02,-10.49,-12.05,-22.03,3540,3540,0.0,0.0,14200000,,,,,369728,2.6,14200000,2.6,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,특수 목적용 기계 제조업,,"금형,사출 및 판금부품",20010612,
023350,한국종합기술,kospi,G20,산업재,WI220,건설,20260327,50260500000,4590,19848,89974115,0.33,-1.82,-4.37,-3.67,-2.34,-16.85,4590,4590,0.0,0.0,10950000,,,,,427036,3.9,10950000,3.9,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"건축기술, 엔지니어링 및 관련 기술 서비스업",,"토목설계,건축설계,감리,측량/토목건축공사",20110428,
032790,엠젠솔루션,kosdaq,G45,IT,WI610,IT하드웨어,20260327,50127566912,976,2591173,2380602621,21.39,35.37,31.18,-3.33,11.96,-13.2,976,976,0.0,0.0,51360212,,,,,869051,1.69,51360212,1.69,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,기계장비 및 관련 물품 도매업,,"프린터형상기, 광통신장비, Bio이종장기, AI솔루션",19970626,
066670,디티씨,kosdaq,G45,IT,WI610,IT하드웨어,20260327,50094340240,2680,13103,35091000,0.19,-5.96,-10.96,-25.76,-11.4,-7.9,2680,2680,0.0,0.0,18691918,,,,,254406,1.36,18691918,1.36,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,전자부품 제조업,,LCD Module,20021230,
239890,피엔에이치테크,kosdaq,G45,IT,WI640,디스플레이,20260327,50076205200,5040,22942,113424430,0.8,0.2,-5.44,4.24,-17.92,-20.25,5040,5040,0.0,0.0,9935755,,,,,331319,3.33,9935755,3.33,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,기초 화학물질 제조업,,OLED 소재,20210216,
011420,갤럭시아에스엠,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260327,50057703148,1817,96858,174237144,-0.44,-0.38,-4.72,-3.09,-13.89,-8.32,1817,1817,0.0,0.0,27549644,,,,,988628,3.59,27549644,3.59,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,스포츠 서비스업,,"스포츠중계권,스포츠마케팅,광고",19891114,
465480,인스피언,kosdaq,G45,IT,WI602,IT서비스,20260327,49979215960,4930,11577,56551165,0.31,-1.4,-7.68,-8.02,-25.98,-31.15,4930,4930,0.0,0.0,10137772,,,,,106929,1.05,10137772,1.05,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,소프트웨어 개발 및 공급업,,"SAP 보안 솔루션, SAP PO/CPI 컨설팅, EDI SaaS 플랫폼",20241018,
090080,평화산업,kospi,G25,경기관련소비재,WI300,자동차,20260327,49961055690,910,94063,85181463,1.0,-1.62,-7.99,-2.88,-7.89,-17.27,910,910,0.0,0.0,54902259,,,,,2576307,4.69,54902259,4.69,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,자동차 신품 부품 제조업,,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",20060602,
060850,영림원소프트랩,kosdaq,G45,IT,WI602,IT서비스,20260327,49924340000,6140,10532,64287590,-0.16,1.49,-4.51,-4.51,-6.69,19.22,6140,6140,0.0,0.0,8131000,,,,,147517,1.81,8131000,1.81,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,소프트웨어 개발 및 공급업,,"ERP Package, 유지 관리 등",20200812,
297570,알로이스,kosdaq,G45,IT,WI630,IT가전,20260327,49854553920,1440,49556,70868452,-0.69,-3.36,7.62,22.97,61.07,139.2,1440,1440,0.0,0.0,34621218,,,,,549147,1.59,34621218,1.59,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,통신 및 방송 장비 제조업,,안드로이드 OTT 멀티미디어 디바이스,20180720,
057540,옴니시스템,kosdaq,G45,IT,WI610,IT하드웨어,20260327,49818559490,838,90072,74759812,1.33,-0.12,-9.01,8.97,3.08,0.34,838,838,0.0,0.0,59449355,,,,,2829758,4.76,59449355,4.76,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,"전자식전력량계,설비미터,원격검침시스템",20070919,
046310,백금T&A,kosdaq,G45,IT,WI610,IT하드웨어,20260327,49748482230,3030,22280,67331495,-2.26,-1.94,-18.66,-17.44,5.21,34.97,3030,3030,0.0,0.0,16418641,,,,,796631,4.85,16418641,4.85,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,통신 및 방송 장비 제조업,,레이더디텍터,20020205,
044960,이글벳,kosdaq,G35,건강관리,WI410,건강관리,20260327,49492971945,3915,56678,220663084,-0.89,-0.51,-8.85,-12.02,-9.06,-9.9,3915,3915,0.0,0.0,12641883,,,,,188020,1.49,12641883,1.49,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,기타 전문 도매업,,"아바텍,아목사실린사 등",20001116,
186230,그린플러스,kosdaq,G20,산업재,WI220,건설,20260327,49413850700,4525,21442,95804269,-0.66,-0.77,-4.94,-23.69,-30.38,-35.54,4525,4525,0.0,0.0,10920188,,,,,290607,2.66,10920188,2.66,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,1차 비철금속 제조업,,"첨단유리온실, 온실용자재설치공사, 알루미늄 압출/가공제품",20190807,
094970,제이엠티,kosdaq,G45,IT,WI640,디스플레이,20260327,49407308000,2950,92243,265952046,0.68,0.17,-3.28,7.47,-0.51,20.9,2950,2950,0.0,0.0,16748240,,,,,1081364,6.46,16748240,6.46,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,전자부품 제조업,,LCD패널용PBA,20071012,
032860,더라미,kosdaq,G25,경기관련소비재,WI340,소매(유통),20260327,49363744586,1222,105684,127953275,0.0,-4.68,-17.38,-7.35,-16.42,-17.71,1222,1222,0.0,0.0,40395863,,,,,532352,1.32,40395863,1.32,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"해체, 선별 및 원료 재생업",,"화장품, 철스크랩",19970704,
354200,엔젠바이오,kosdaq,G35,건강관리,WI410,건강관리,20260327,49142271750,1833,113115,202502621,1.44,-8.81,-6.38,33.06,11.96,61.43,1833,1833,0.0,0.0,26809750,,,,,579994,2.16,26809750,2.16,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"그외 기타 전문, 과학 및 기술 서비스업",,"유전체 분야 진단시약 제조 및 유전체 분야 소프트웨어 연구,개발,판매",20201210,
048770,TPC,kosdaq,G20,산업재,WI230,기계,20260327,49134711830,3130,144600,443255935,3.3,2.62,-11.21,13.41,30.69,57.29,3130,3130,0.0,0.0,15697991,,,,,535444,3.41,15697991,3.41,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,일반 목적용 기계 제조업,,"구동기기(실린더), 방향제어기(밸브)",20010116,
065130,탑엔지니어링,kosdaq,G45,IT,WI610,IT하드웨어,20260327,49132280000,3070,46750,142284953,-0.65,-2.23,-13.03,-5.97,-15.96,-33.38,3070,3070,0.0,0.0,16004000,,,,,612555,3.83,16004000,3.83,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,특수 목적용 기계 제조업,,LCD Cell Line 자동화 장치,20030129,
069410,엔텔스,kosdaq,G45,IT,WI602,IT서비스,20260327,49123931080,4795,48037,227634919,1.16,2.79,1.59,-7.43,-1.74,22.17,4795,4795,0.0,0.0,10244824,,,,,314877,3.07,10244824,3.07,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,소프트웨어 개발 및 공급업,,운용지원솔루션,20070620,
084870,TBH글로벌,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260327,49117808745,2355,190142,450813445,1.07,18.05,15.16,90.23,74.83,103.9,2355,2355,0.0,0.0,20856819,,,,,426602,2.05,20856819,2.05,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,봉제의복 제조업,,"캐주얼의류,여성의류,남성의류 제조,도소매",20051219,
317240,TS트릴리온,kosdaq,G30,필수소비재,WI400,필수소비재,20260327,49016875152,336,793313,263245601,0.6,9.17,-16.75,44.46,103.49,78.54,336,336,0.0,0.0,145883557,,,,,5346079,3.66,145883557,3.66,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,기타 화학제품 제조업,,기업인수합병,20190429,
001210,금호전기,kospi,G45,IT,WI640,디스플레이,20260327,48885265570,790,364253,283799030,-0.63,-3.54,-18.29,46.26,-6.57,31.87,790,790,0.0,0.0,61880083,,,,,9055854,14.63,61880083,14.63,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,전구 및 조명장치 제조업,,"형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매",19731115,
464280,티디에스팜,kosdaq,G35,건강관리,WI410,건강관리,20260327,48885200000,8840,6756,59029750,-1.23,-2.43,-12.73,-9.15,-14.17,-31.74,8840,8840,0.0,0.0,5530000,,,,,205177,3.71,5530000,3.71,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,의약품 제조업,,"경피약물전달시스템(습포제, 첩부제)",20240821,
011230,삼화전자,kospi,G45,IT,WI610,IT하드웨어,20260327,48872751750,2550,15556,38730335,0.2,-2.11,-11.46,-2.49,-16.31,-34.95,2550,2550,0.0,0.0,19165785,,,,,923437,4.82,19165785,4.82,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,영상 및 음향기기 제조업,,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",19870525,
464500,아이언디바이스,kosdaq,G45,IT,WI620,반도체,20260327,48836487870,3490,94089,323040315,0.72,-1.13,0.58,24.87,-18.08,-0.29,3490,3490,0.0,0.0,13993263,,,,,466093,3.33,13993263,3.33,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,반도체 제조업,,스마트폰용 오디오 앰프 반도체 Soc,20240923,
178780,일월지엠엘,kosdaq,G25,경기관련소비재,WI340,소매(유통),20260327,48834690900,2620,6054,15744665,-1.13,-3.14,-2.24,-16.03,-7.47,-14.18,2620,2620,0.0,0.0,18639195,,,,,216506,1.16,18639195,1.16,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,상품 종합 도매업,,전기 및 온수매트,20150630,
025880,케이씨피드,kosdaq,G30,필수소비재,WI400,필수소비재,20260327,48559567490,2905,92350,266121083,-0.34,-3.65,4.12,2.11,5.25,-2.35,2905,2905,0.0,0.0,16715858,,,,,2360669,14.12,16715858,14.12,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,동물용 사료 및 조제식품 제조업,,사료,19950707,
224110,에이텍모빌리티,kosdaq,G45,IT,WI610,IT하드웨어,20260327,48327000000,9050,11431,101730350,1.69,-2.16,-9.32,-6.7,-17.73,-54.98,9050,9050,0.0,0.0,5340000,,,,,292114,5.47,5340000,5.47,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,통신 및 방송 장비 제조업,,교통카드단말기,20150825,
335810,프리시젼바이오,kosdaq,G35,건강관리,WI410,건강관리,20260327,48288913200,2200,8498,18266750,2.56,1.15,0.71,0.71,31.99,56.3,2200,2200,0.0,0.0,21949506,,,,,24170,0.11,21949506,0.11,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,의료용 기기 제조업,,체외진단 기기 및 시약,20201222,
363260,모비데이즈,kosdaq,G50,커뮤니케이션서비스,WI331,미디어,20260327,48213489731,1499,68242,100742587,0.13,-1.38,-6.49,-5.37,-29.46,-26.16,1499,1499,0.0,0.0,32163769,,,,,860932,2.68,32163769,2.68,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,광고업,,기업인수합병,20210210,
083550,케이엠,kosdaq,G25,경기관련소비재,WI310,"화장품,의류",20260327,48177299640,3720,6322,23368160,-0.93,-0.67,-2.11,8.14,14.46,30.43,3720,3720,0.0,0.0,12950887,,,,,513835,3.97,12950887,3.97,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,기타 섬유제품 제조업,,클린룸용Wiper,20051220,
336060,웨이버스,kosdaq,G45,IT,WI602,IT서비스,20260327,47818113600,993,115395,113761815,-0.1,-4.43,-4.06,2.27,-10.62,-18.0,993,993,0.0,0.0,48155200,,,,,1380354,2.87,48155200,2.87,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,소프트웨어 개발 및 공급업,,금융 지원 서비스,20191128,
051630,진양화학,kospi,G15,소재,WI110,화학,20260327,47700000000,2250,76516,169954679,-0.44,-0.66,-9.27,-13.13,-2.39,-35.71,2250,2250,0.0,0.0,21200000,,,,,221978,1.05,21200000,1.05,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,플라스틱제품 제조업,,"레쟈,바닥재 제조",20010129,
051390,YW,kosdaq,G25,경기관련소비재,WI340,소매(유통),20260327,47692545600,4200,8431,35291586,-0.12,-1.98,-1.29,5.13,8.67,16.18,4200,4200,0.0,0.0,11355368,,,,,65998,0.58,11355368,0.58,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,상품 종합 도매업,,도소매,20011115,
001000,신라섬유,kosdaq,G40,금융,WI500,은행,20260327,47608255940,1961,15014,29263627,-2.19,-2.92,-19.8,-5.72,-2.92,90.2,1961,1961,0.0,0.0,24277540,,,,,1411160,5.81,24277540,5.81,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,부동산 임대 및 공급업,,부동산,19940628,
376290,씨유테크,kosdaq,G45,IT,WI610,IT하드웨어,20260327,47586962500,2695,4657,12485555,-1.28,-0.92,-6.59,-13.48,-14.85,-15.65,2695,2695,0.0,0.0,17657500,,,,,12371311,70.06,17657500,70.06,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,전자부품 제조업,,"휴대폰, 전장 등 실장부품",20211008,
011300,성안머티리얼스,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260327,47569145700,300,284335,84027255,-0.99,-3.54,-23.96,-15.09,-25.08,-41.91,300,300,0.0,0.0,158563819,,,,,2778225,1.75,158563819,1.75,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,직물직조 및 직물제품 제조업,,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",19951110,
184230,SGA솔루션즈,kosdaq,G45,IT,WI602,IT서비스,20260327,47495691255,535,71694,37950279,1.13,-3.95,-15.62,-18.94,-25.1,66.39,535,535,0.0,0.0,88776993,,,,,1836807,2.07,88776993,2.07,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,소프트웨어 개발 및 공급업,,보안솔루션,20131220,
052460,아이크래프트,kosdaq,G45,IT,WI610,IT하드웨어,20260327,47402752320,3245,74532,241265030,-1.67,-7.29,-12.42,18.0,23.38,46.17,3245,3245,0.0,0.0,14607936,,,,,925029,6.33,14607936,6.33,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,"인터넷핵심망(CCR,MCR,NAS등)",20050103,
171010,램테크놀러지,kosdaq,G45,IT,WI620,반도체,20260327,47328869120,3310,28943,93428605,-0.45,-3.22,-9.56,-15.02,-23.64,-19.56,3310,3310,0.0,0.0,14298752,,,,,643879,4.5,14298752,4.5,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,기초 화학물질 제조업,,"반도체 식각액, 박리액, 세정액 등",20131118,
199480,뱅크웨어글로벌,kosdaq,G45,IT,WI602,IT서비스,20260327,47261185380,4635,16353,74320170,1.42,-3.54,-12.71,-12.05,-44.95,2.77,4635,4635,0.0,0.0,10196588,,,,,768093,7.53,10196588,7.53,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,소프트웨어 개발 및 공급업,,국내외 은행 및 금융기업 대상 코어뱅킹 소프트웨어,20240812,
008420,문배철강,kospi,G15,소재,WI210,철강,20260327,47158061500,2300,54516,122385925,0.0,-2.54,5.99,9.0,-3.16,-5.54,2300,2300,0.0,0.0,20503505,,,,,306888,1.5,20503505,1.5,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,1차 철강 제조업,,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",19941105,
200350,아티스트스튜디오,kosdaq,G50,커뮤니케이션서비스,WI331,미디어,20260327,47081277750,4710,22644,107604830,-3.29,-3.88,-2.08,-15.44,-43.25,-66.81,4710,4710,0.0,0.0,9996025,,,,,314759,3.15,9996025,3.15,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"영화, 비디오물, 방송프로그램 제작 및 배급업",,드라마 제작,20211230,
200780,비씨월드제약,kosdaq,G35,건강관리,WI410,건강관리,20260327,47074720400,4835,12087,57090336,-0.62,-1.53,-15.62,-13.97,5.57,21.14,4835,4835,0.0,0.0,9736240,,,,,52516,0.54,9736240,0.54,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,의약품 제조업,,"마취통증약, 순환계약, 항생제, 기타처방약",20141215,
023440,제이스코홀딩스,kosdaq,G15,소재,WI210,철강,20260327,46964378481,521,0,0,,,,,,,521,521,0.0,0.0,90142761,,,,,1528305,1.7,90142761,1.7,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,1차 철강 제조업,,"연강선재, 경강선재, CHQ외",19941007,
220180,핸디소프트,kosdaq,G45,IT,WI602,IT서비스,20260327,46952312004,1962,13506,26094790,3.26,2.56,-6.79,-2.63,-25.96,18.01,1962,1962,0.0,0.0,23930842,,,,,276820,1.16,23930842,1.16,,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,소프트웨어 개발 및 공급업,,"EKP, BPM, 네트워크장비",20161124,
